index,company,category,training/test,description 
861,株式会社まちづくりＭＧＰ,medical,training,調剤 薬局 運営 介護 用品 販売 臨床 検査 受託 業務 行う 会社 薬剤師 患者 病気 応じる 調剤 する 医薬品 薬 
862,共創未来ファーマ株式会社,medical,training,注射 剤 中心 する 医療 用 医薬品 製造 販売 中心 事業 する アンプル・バイアル 製剤 受託 製造 医薬品 品質 管理 試験 安定 性 試験 等 受託 対応 
863,株式会社龍角散,medical,training,創業 1871 年 もと 秋田 県 佐竹 藩 藩 医 一 代目 創 薬 する 藩 薬 重宝 する れる いる 1928 年 主力 商品 龍 角 散る 社名 する 株式会社 設立 する 積極 的 新聞 広告 出す 街頭 宣伝 行う 龍 角 散る 全国 的 ヒット 商品 なる 時期 アジア 向け 輸出 始める いる 1970 年 頃 主力 製品 龍 角 散る 売り上げ 落ちる 経営 危機 
864,株式会社ノエビアホールディングス,medical,training,2011 年 上場 廃止 する ノエビア 単独 株式 移転 同年 設立 する れる 持ち株 会社 子会社 一つ 常磐 薬品 工業 持つ ため 化粧 品 製造 一般 医薬品 製造 強み 持つ 委託 販売 方式 導入 する おる 訪問 販売 主 行く くる 近年 ドラッグストア 量販 店 販売 業績 好調 
865,メディカルスペース株式会社,medical,training,化粧 品 医薬 部外 品 製造 行う いる 加える OEM 製造 対応 する おる 化粧 品 製造 
866,ツキオカフィルム製薬株式会社,medical,training,主 食品 ･ 化粧 品 ･ 医薬品 分野 利用 する れる 水溶 性 可 食 フィルム 研究 開発 する いる 金箔 使用 する 食品 加 
867,日本純良薬品株式会社,medical,training,日本 純良 薬品 グループ 事業 所 1 水素 利用 する 化学 反応 実用 化 する こと 公害 出す 樹脂 医薬品 原料 製 
868,フジタ製薬株式会社,medical,training,動物 用 医薬品 動物 用 医薬 部外 品 製造 する 代理 店 卸売 行う 家畜 ペット 用 医薬品 開発 する さら 
869,東菱薬品工業株式会社,medical,training,医療 用 医薬品 一般 医薬品 開発 販売 手掛ける いる 開発 実績 脂 血 症 治療 薬 メバレクト 錠 内服 痔疾 用 薬 ヘモ 
870,株式会社ヒサヤ大黒堂,medical,training,1611 年 創業 痔 薬 専門 製造 する いる 会社 薬局 薬店 販売 する ぢ 看板 目印 自社 店舗 Web ショップ 
871,株式会社常磐植物化学研究所,medical,training,植物 化学 研究 開発 力 技術 力 基盤 医薬品 原料 化粧 品 原料 健康 食品 原料 食 
872,丹平製薬株式会社,medical,training,乳児 子供 向け 製品 中心 医薬品 トイレタリー 製品 等 製造 販売 する いる 代表 的 医薬品 便秘 薬 健 丸 歯 
873,株式会社大阪製薬,medical,training,外用 液剤 中心 する 医薬品 医薬 部外 品 はじめ 感染 症 治療 予防 薬 スキン ケア 用品 製造 販売 する 会社 外用 薬 製造 技術 生 
874,株式会社パーマケム・アジア,medical,training,製紙 用 薬剤 防腐 殺菌 剤 化学 工業 薬品 開発 販売 行う ジェネリック 医薬品 日本 薬局方 対応 する 医 
875,株式会社阪本漢法製薬,medical,training,ドリンク 剤 マムシ ゲン 軟膏 剤 赤 まむし 膏 防風 通 聖 散る 葛根 湯 はじめ する 様々 漢方薬 製造 販売 行 
876,泉アークス株式会社,medical,training,大阪 府 堺 薬局 創業 する 後 介護 事業 立ち 上げる 高齢 者 サポート 行う いる 会社 介護 事 
877,三國製薬工業株式会社,medical,training,三 塩化 リン 塩化 リン 類 国内 製造 する 唯一 会社 リン 化合 物 以外 酸 クロリド CP レ ジン 扱う アルギニン 含有 食品 ハープシー 
878,ユースキン製薬株式会社,medical,training,手 肌 乾燥 かゆみ 汗疹 にきび 抑える スキン ケア 製品 ユース キン シリーズ 卸売 メイン 行 
879,ワクチノーバ株式会社,medical,training,家畜 疫病 予防 ワクチン 開発 診断 サービス 行う 会社 代表 的 製品 マレック 病 生 ワクチン NB C 混合 生 
880,中外医薬生産株式会社,medical,training,風邪 薬 滋養 強壮 ドリンク ビタミン 剤 医薬品 医薬 部外 品 保健 機能 食品 製造 販売 する いる GMP 基 
881,松田医薬品株式会社,medical,training,生薬 医薬品 入浴 剤 医薬 部外 品 開発 販売 手掛ける 牛 豚 畜産 動物 向け ペ 
882,株式会社ＤＮＰファインケミカル宇都宮,medical,training,アレルギー 用 薬 始める 血圧 降下 剤 睡眠 障害 改善 剤 医薬品 薬 加える ディスプレイ 用 液晶 カラー フィルター 用 色素 ディスプレイ 材料 製造 行う イン 
883,ＡＧＣ若狭化学株式会社,medical,training,旭硝子 株式会社 販売 する 医薬品 農薬 
884,山本漢方製薬株式会社,medical,training,健康 茶 ダイエット 茶 漢方 生薬 由来 健康 商品 医薬品 製造 販売 する いる 合成 着色 料 合成 保存 料 一切 使用 する の 特徴 
885,福地製薬株式会社,medical,training,医薬品 医薬 部外 品 他 保 湿る 剤 化粧 品 製造 販売 行う 会社 OEM 製品 製造 する おる ドリンク シロッ 
886,山本漢方製薬株式会社,medical,training,便秘 薬 センナ 等 漢方 医薬品 製造 販売 手掛ける 青 汁 ドクダミ 茶 健康 食品 扱う 医薬品 
887,大塚ホールディングス株式会社,medical,training,"大塚 ホールディングス 子会社 145 社 関連 会社 32 社 構成 する れる グループ ヘルスケア トータル サポート とらえる 疾病 診断 治療 担う 事業 日々 健康 維持 増進 サポート する 事業 2 本 柱 する 総合 ヘルスケア 企業 グループ 健康 テーマ 挑戦 する いる "" 汗 飲料 "" コンセプト 開発 する れる ポカリスエット 電解 質 糖 質 配合 バランス 考慮 する 日本 初 経口 補 水 液 オーエス ワン 等 製品 認知 度 高い 事業 医療 関連 事業 ニュートラシューティカルズ 関連 事業 消費 者 関連 事業 そ "
888,株式会社ヘリオス,medical,training,神経 幹 細胞 間 葉 系 幹 細胞 造血 幹 細い 体 性 幹 細胞 利用 する 有効 治療 法 ない 疾患 等 治療 法 研究 開発 治療 薬 製造 手掛ける いる アメリカ アサシス 社 脳 梗塞 急性 期 日本 向け 急性 呼吸 窮迫 症候群 治療 法 研究 開発 行う その他 日本 向け 他家 iPS 細胞 由来 網膜 色素 上皮 細胞 
889,株式会社ＵＮＩＧＥＮ,medical,training,バイオ 医薬品 初期 検討 はじめ 治験 薬 製造 商用 薬 製造 商用 製剤 製造 
890,ＭＳＤアニマルヘルス株式会社,medical,training,MSD Animal Health 日本 法人 動物 用 医薬品 ワクチン 特 化 する 研究 開発 行う 牛 豚 鶏 犬 猫 ペット さまざま 動物 
891,高砂薬業株式会社,medical,training,大阪 所在 する 大杉製薬 株式会社 関連 会社 原料 生薬 輸入 生薬 卸 業務 医療 用 
892,株式会社エース・ジャパン,medical,training,消化 性 潰瘍 溶剤 スクラルファート 水 和物 医薬品 薬 抗生 物質 側 鎖 医薬品 中間 体 製造 行う 医療 用 原 薬 
893,富山めぐみ製薬株式会社,medical,training,医薬品 医薬 部外 品 健康 食品 製造 卸売 行く 
894,築野ライスファインケミカルズ株式会社,medical,training,医薬品 原料 化粧 品 原料 はじめ 食品 添加 物 飼料 添加 物 製造 行う いる 自社 精製 する 成分 使う 
895,ヤクハン製薬株式会社,medical,training,日医 工 株式会社 子会社 薬品 メーカー 殺菌 消毒 剤 主力 製品 する アルコール 系 ヨウ 素 系 ビグアナイド 系 界面 活性 剤 系 
896,シンバイオ製薬株式会社,medical,training,がん 血液 領域 希少 疾病 分野 新薬 研究 開発 行う ヒト POC 確立 する れる おる 臨床 試験 データ 臨床 試験 データ ある 化合 物 使用 する こと 新薬 承認 取得 期間 短縮 する いる 点 特徴 開発 戦略 臨床 試験 デザイン 海外 試験 連携 
897,株式会社ツバキファーマシー,medical,training,保険 調剤 薬局 事業 介護 事業 太陽光 発電 事業 営む ツバキ グループ 関連 会社 一つ 大 
898,立山製薬工場株式会社,medical,training,主 マルホ 株式会社 皮膚 疾患 
899,塩野フィネス株式会社,medical,training,塩野 香料 株式会社 100 ％ 出資 する 医薬品 薬 中間 物 製造 販売 行う いる 医薬品 ほか 治験 薬 薬 中間 体 製造 
900,南海化学株式会社,medical,test,液体 苛性ソーダ 無機 工業 薬品 事業 硫酸 リサイクル 事業 中心 行う その他 グルコサミン 精製 入浴 塩 健 食 事業 有機 ファインケ 
901,株式会社セラフィ,medical,test,2015 年 9 月 現在 保険 調剤 薬局 大阪 市内 東大阪 市 大阪 南部 12 店舗 展開 する 医療 用 医薬品 一般 薬品 医薬 部外 品 医療 
902,ビタカイン製薬株式会社,medical,test,医療 現場 使用 する れる 鎮痛 薬 ネオビタカイン 主力 扱う 
903,大正製薬ホールディングス株式会社,medical,test,一般 用 医薬品 セルフメディケーション 医療 用 医薬品 2 事業 展開 する いる 事業 比率 みる セルフメディケーション 事業 売り上げ 全体 62 % 占める こと 特色 事業 売上 高 業界 内 大手 会社 主力 薬 ドリンク 剤 風邪 薬 発 毛 剤 近年 発 毛 剤 好調 主力 製品 移ろい ある 売上 停滞 する いる ドリンク 剤 リポビタン 
904,日新製薬株式会社,medical,test,会員 店 専売 品 レバー 製剤 ビイレバーキング 強 精 薬 感冒 薬 医薬品 製造 販 
905,金陽製薬株式会社,medical,test,主 滋養 強壮 用 栄養 ドリンク 剤 製造 販売 する 製薬 会社 肉体 疲労 時 栄養 補給 剤 胃腸 薬 風邪 薬 
906,寧藥化學工業株式会社,medical,test,ビタミン 剤 牛 黄粉 末 漢方薬 生薬 製剤 製造 行う 消毒 スプレー 外用 薬 トローチ 製造 手掛ける 自社 開発 共同 
907,睦化学工業株式会社,medical,test,歯科 医療 使う れる 医薬品 製造 する 会社 歯科 用 石膏 レ ジン 製造 する いる 他 
908,有限会社アリコ,medical,test,自動車 レンタル リース 手掛ける おる 主 時間 貸す サービス 提供 行う いる 調剤 薬局 あおい 薬局 浮間 橋 店 運営 医薬品 小売 
909,東興薬品工業株式会社,medical,test,主 外用 薬 開発 研究 調合 充填 包装 行う 鼻腔 内 投与 型 製剤 高い 技術 有す 他 研究 医 療用 医薬品 一般 用 医薬品 動物 用 医薬品 製造 
910,シオノギヘルスケア株式会社,medical,test,塩野義製薬 株式会社 子会社 コンシューマーヘルスケア 事業 担う 会社 ドラッグストア 購入 できる 痛み 止め セ 
911,ムネ製薬株式会社,medical,test,浣腸 製造 販売 痔疾 薬 販売 行う いる 会社 商品 例 コトブキ 浣腸 ヂナンコーハイ A 
912,日本天然ガス株式会社,medical,test,K & O エナジー グループ 傘下 会社 天然 ガス 採取 事業 手がける いる 
913,ジャパンメディック株式会社,medical,test,かぜ マエック N マエック T 胃腸 薬 等 配置 薬 製造 行う 薬局 等 販売 する れる いる 外用 薬 企画 
914,株式会社テーオーシー,medical,test,TOC ビル はじめ する 自社 所有 商業 用 建物 展示 場 駐車 場 等 賃貸 行う 小売 店舗 飲食 店 運営 ビル 管理 業務 手掛ける 併せる 五反田 TOC 取り扱う 商品 EC サイト 上 販売 する グループ その他 複数 事業 展開 する おる リネン サプライ ランドリー 
915,摩耶堂製薬株式会社,medical,test,和漢 使用 する 薬 製造 販売 行う 高血圧 動脈 硬化 予防 する マヤ 養 命 錠 冷え性 便 
916,牛津製薬株式会社,medical,test,滋養 強壮 剤 レバコール ファイト 開発 製造 行う 子ども 用 酔い 止め 薬 
917,日本理化学薬品株式会社,medical,test,医薬品 製造 始める 化粧 品 医薬 部外 品 食品 添加 物 もの 製造 販売 する いる これら 他 
918,セオリアファーマ株式会社,medical,test,武田薬品工業 提携 する 医薬品 開発 販売 行う 製薬 会社 ネブライザー 治療 点 耳 薬 飲む 薬 耳鼻咽喉科 関係 医薬品 
