index,company,category,training/test,description 
888,株式会社ヘリオス,medical,training,神経 幹 細胞 や 間 葉 系 幹 細胞 および 、 造血 幹 細 など 体 性 幹 細胞 を 利用 し 有効 な 治療 法 の ない 疾患 等 に対する 治療 法 の 研究 ・ 開発 や 治療 薬 製造 を 手掛け て いる 。 また 、 アメリカ の アサシス 社 と共に 脳 梗塞 急性 期 や 日本 向け 急性 呼吸 窮迫 症候群 に対する 治療 法 研究 や 開発 も 行う 。 その他 、 日本 向け 他家 iPS 細胞 由来 網膜 色素 上皮 細胞 に 
889,株式会社ＵＮＩＧＥＮ,medical,training,バイオ 医薬品 の 初期 検討 を はじめ 、 治験 薬 製造 や 商用 原 薬 製造 、 および 商用 製剤 製造 
890,ＭＳＤアニマルヘルス株式会社,medical,training,MSD Animal Health の 日本 法人 で あり 、 動物 用 医薬品 ・ ワクチン に 特 化 し た 研究 開発 を 行う 。 牛 や 豚 、 鶏 、 犬 や 猫 の ペット など の さまざま な 動物 を 
891,高砂薬業株式会社,medical,training,大阪 に 所在 する 大杉製薬 株式会社 の 関連 会社 で ある 。 原料 生薬 の 輸入 から 生薬 の 卸 業務 、 さらに 医療 用 ・ 
892,株式会社エース・ジャパン,medical,training,消化 性 潰瘍 溶剤 「 スクラルファート 水 和物 」 など の 医薬品 原 薬 、 抗生 物質 の 側 鎖 など の 医薬品 中間 体 の 製造 を 行う 。 医療 用 原 薬 として は 
893,富山めぐみ製薬株式会社,medical,training,医薬品 、 医薬 部外 品 や 健康 食品 など の 製造 から 卸売 まで 行っ 
894,築野ライスファインケミカルズ株式会社,medical,training,医薬品 原料 や 化粧 品 原料 を はじめ 、 食品 添加 物 や 飼料 添加 物 の 製造 を 行っ て いる 。 また 自社 で 精製 し た 成分 を 使っ 
895,ヤクハン製薬株式会社,medical,training,日医 工 株式会社 の 子会社 の 薬品 メーカー 。 殺菌 消毒 剤 を 主力 製品 と し 、 アルコール 系 ・ ヨウ 素 系 ・ ビグアナイド 系 や 、 界面 活性 剤 系 ・ 
896,シンバイオ製薬株式会社,medical,training,がん や 血液 領域 における 希少 疾病 分野 の 新薬 の 研究 開発 を 行う 。 ヒト の POC が 確立 さ れ て おり 、 前 臨床 試験 データ と 臨床 試験 データ が ある 化合 物 を 使用 する こと で 、 新薬 の 承認 取得 まで の 期間 を 短縮 し て いる 点 が 特徴 。 また 、 開発 戦略 の 臨床 試験 の デザイン や 海外 の 試験 と の 連携 
897,株式会社ツバキファーマシー,medical,training,保険 調剤 薬局 事業 や 介護 事業 、 太陽光 発電 事業 など を 営む 「 ツバキ グループ 」 の 関連 会社 の 一つ で ある 。 大 
898,立山製薬工場株式会社,medical,training,主 に 、 マルホ 株式会社 の 皮膚 疾患 
899,塩野フィネス株式会社,medical,training,塩野 香料 株式会社 が 100 ％ 出資 し 、 医薬品 の 原 薬 および 中間 物 の 製造 ・ 販売 を 行っ て いる 。 医薬品 の ほか 治験 薬 原 薬 および 中間 体 の 製造 も 
900,南海化学株式会社,medical,test,液体 苛性ソーダ など の 無機 工業 薬品 事業 や 硫酸 リサイクル 事業 を 中心 に 行う 。 その他 グルコサミン 精製 や 入浴 塩 など の 健 食 事業 、 有機 ファインケ 
901,株式会社セラフィ,medical,test,2015 年 9 月 現在 、 保険 調剤 薬局 を 大阪 市内 ・ 東大阪 市 ・ 大阪 南部 など に 12 店舗 展開 する 。 また 、 医療 用 医薬品 だけ で なく 、 一般 薬品 や 医薬 部外 品 、 医療 
902,ビタカイン製薬株式会社,medical,test,医療 現場 で 使用 さ れる 鎮痛 薬 で ある 「 ネオビタカイン 」 を 主力 として 扱う 
903,大正製薬ホールディングス株式会社,medical,test,一般 用 医薬品 （ セルフメディケーション ） と 医療 用 医薬品 の 2 事業 を 展開 し て いる 。 事業 比率 で みる と 、 セルフメディケーション 事業 が 売り上げ 全体 の 62 % を 占める こと が 特色 で あり 、 この 事業 の 売上 高 で は 業界 内 で 大手 の 会社 だ 。 主力 薬 は ドリンク 剤 、 風邪 薬 、 発 毛 剤 など 。 近年 は 発 毛 剤 が 好調 で あり 、 主力 製品 が 移ろい つつ ある 。 また 、 売上 が 停滞 し て い た ドリンク 剤 の 「 リポビタン 
904,日新製薬株式会社,medical,test,会員 店 専売 品 の レバー 製剤 「 ビイレバーキング 」 や 強 精 薬 、 感冒 薬 など の 医薬品 を 製造 ・ 販 
905,金陽製薬株式会社,medical,test,主 に 滋養 強壮 用 の 栄養 ドリンク 剤 を 製造 ・ 販売 する 製薬 会社 で ある 。 肉体 疲労 時 の 栄養 補給 剤 から 胃腸 薬 ・ 風邪 薬 ・ 
906,寧藥化學工業株式会社,medical,test,ビタミン 剤 や 牛 黄粉 末 など の 漢方薬 および 生薬 製剤 の 製造 を 行う 。 また 消毒 スプレー など の 外用 薬 や トローチ など の 製造 も 手掛ける 。 自社 開発 だけ で なく 共同 
907,睦化学工業株式会社,medical,test,歯科 医療 に 使わ れる 医薬品 を 製造 する 会社 。 特に 歯科 用 石膏 や レ ジン など を 製造 し て いる 。 他 に 
908,有限会社アリコ,medical,test,自動車 の レンタル および リース を 手掛け て おり 、 主 に 時間 貸し サービス の 提供 を 行っ て いる 。 また 、 調剤 薬局 「 あおき 薬局 浮間 橋 店 」 の 運営 や 、 医薬品 の 小売 
909,東興薬品工業株式会社,medical,test,主 に 外用 薬 の 開発 と 研究 ・ 調合 ・ 充填 ・ 包装 を 行う 。 特に 鼻腔 内 投与 型 製剤 について 高い 技術 を 有し 、 他 に も 研究 医 療用 医薬品 、 一般 用 医薬品 、 動物 用 医薬品 を 製造 
910,シオノギヘルスケア株式会社,medical,test,塩野義製薬 株式会社 の 子会社 で 、 コンシューマーヘルスケア 事業 を 担う 会社 。 ドラッグストア など で 購入 できる 痛み 止め 「 新 セ 
911,ムネ製薬株式会社,medical,test,浣腸 の 製造 ・ 販売 および 痔疾 薬 の 販売 を 行っ て いる 会社 で ある 。 商品 例 として は 、 「 コトブキ 浣腸 」 や 「 ヂナンコーハイ A 
912,日本天然ガス株式会社,medical,test,K & O エナジー グループ 傘下 の 会社 で 、 天然 ガス の 採取 事業 を 手がけ て いる 
913,ジャパンメディック株式会社,medical,test,「 かぜ マエック N 」 や 「 マエック T 胃腸 薬 」 等 の 配置 薬 の 製造 を 行う 。 また 薬局 等 で 販売 さ れ て いる 外用 薬 の 、 企画 
914,株式会社テーオーシー,medical,test,「 TOC ビル 」 を はじめ と し た 自社 所有 の 商業 用 建物 、 展示 場 、 駐車 場 等 の 賃貸 を 行う 。 また 、 小売 店舗 や 飲食 店 の 運営 、 ビル の 管理 業務 を 手掛ける 。 併せ て 、 五反田 TOC で 取り扱う 商品 を EC サイト 上 でも 販売 する 。 グループ として その他 複数 の 事業 を 展開 し て おり 、 リネン サプライ および ランドリー 
915,摩耶堂製薬株式会社,medical,test,和漢 を 使用 し た 薬 の 製造 および 販売 を 行う 。 高血圧 ・ 動脈 硬化 を 予防 する 「 マヤ 養 命 錠 」 や 冷え性 および 便 
916,牛津製薬株式会社,medical,test,滋養 強壮 剤 「 レバコール 」 や 「 ファイト 」 など の 開発 および 製造 を 行う 。 また 、 子ども 用 の 酔い 止め 薬 
917,日本理化学薬品株式会社,medical,test,医薬品 製造 を 始め 、 化粧 品 や 医薬 部外 品 、 さらに は 食品 添加 物 といった もの を 製造 販売 し て いる 。 これら の 他 に も 
918,セオリアファーマ株式会社,medical,test,武田薬品工業 と 提携 し 、 医薬品 の 開発 と 販売 を 行う 製薬 会社 。 ネブライザー 治療 や 点 耳 薬 、 飲み 薬 など 耳鼻咽喉科 関係 の 医薬品 を 
919,三栄製薬株式会社,medical,test,化粧 水 や 美容 液 など の 基礎 化粧 品 や 、 洗顔 フォーム や ボディー ソープ など の 洗浄 用 化粧 品 の 製造 を 行う 。 また ヘア エッセンス や トリートメント など の 頭 
920,ネオ製薬工業株式会社,medical,test,医院 等 で 使用 さ れる 、 歯科 治療 用 の 医薬品 及び 医療 機器 といった 管理 医療 機器 の 製造 ・ 販売 や 研究 開発 を 行っ て いる 。 
921,株式会社タカミツ,medical,test,医療 用 湿布 および 様々 な タイプ の 一般 医薬品 用 湿布 の 製造 および 販売 を 行っ て いる 。 また 、 液剤 および ゲル 剤 タイプ の 製品 の 
922,ＪＳＲライフサイエンス株式会社,medical,test,化学 メーカー 「 JSR 株式会社 」 の ライフ サイエンス 分野 の 子会社 。 JSR の マテリアルテクノロジー を 活用 し 、 ライフ サイエンス ・ 医療 分野 に 材 
923,株式会社宝仙堂,medical,test,サプリメント 「 パワー ライフ 」 「 すっぽん コラーゲン 」 「 すっぽん の 力 　 大王 源 」 など の 製造 から 販売 および 卸売 を 手掛け て いる 。 また 
924,株式会社リプロライフ,medical,test,卵子 や 卵巣 組織 ・ 精子 の 凍結 保存 による 卵子 の 老化 対策 の サポート や 様々 な 生殖 工学 を 行う 。 自社 開発 の 「 クライオテック 法 」 という ガラ 
925,株式会社セロテック,medical,test,北海道 で 臨床 検査 薬 の 研究 や 製造 および 販売 を 行っ て いる 。 臨床 検査 薬 の 他 に 生化学 検査 用 試薬 や 細菌 
926,株式会社ファーマフーズ,medical,test,ストレス 緩和 や 疲労 感 の 軽減 など の 効果 が ある 「 ファーマギャバ 」 や 、 美 白 を 目的 と し た 「 Cerepron 」 、 骨 の 成長 を 促す 「 ボーンペップ 」 など の 機能 性 素材 の 開発 と 販売 を 手掛け 、 製品 は 北米 や 中国 、 東南アジア など へ も 販売 する 。 また 、 「 ランペップ 」 「 HDP 」 「 葉酸 たま ご 」 「 モリンガ 」 など の 製品 を 取り扱う 。 加え て 、 自社 の 機能 性 素材 を 
927,株式会社バイタルケーエスケー・ホールディングス,medical,test,医薬品 の 総合 商社 で 、 医薬品 卸 業界 5 位 の 売上 高 を 誇る 。 2009 年 に 東北 ・ 関東 を 基盤 と する 医薬品 卸 の バイタルネット 株式会社 と 、 関西 を 基盤 と する 医薬品 卸 の ケーエスケー 株式会社 が 統合 し て 設立 さ れ た 。 主要 事業 は 医薬品 卸売 業 で ある が 、 他 に 物流 機能 を 生かし た 動物 薬 卸売 業 や 調剤 薬局 事業 、 加え て 医療 機関 と の 関係 を 活かし た 介護 等 周辺 事業 も 展開 し て いる 。 2016 年度 の 売り上げ は 、 Ｃ型肝炎 治療 薬 等 の 新薬 の 販売 が 予 
928,ワダカルシウム製薬株式会社,medical,test,医薬品 及び 健康 食品 に 認定 さ れ て いる 、 カルシウム 剤 の 製造 及び 薬局 等 へ の 卸売 を 行なっ て いる 。 製品 に は 「 ワダカルシューム 錠 」 等 
929,株式会社フクヨー愛媛,medical,test,ウェット ティッシュ や フェイス マスク など の 商品 の 開発 、 卸売 を 
930,ＤＥＮＩＳファーマ株式会社,medical,test,主 に 核 医学 に 基づく 医療 用 の 放射 性 同位 元素 を 取り扱う 。 体外 診断 用 医薬品 や 医療 機器 の 輸入 と 販売 及び 
931,株式会社ジーンデザイン,medical,test,有力 な 次世代 医薬 として の 核酸 医薬品 の 研究 開発 を 行う 。 核酸 医薬品 専門 の 治験 薬 受託 製造 施設 を 持っ て おり 、 治験 薬 製造 や 長期 安定 性 試験 まで 依頼 者 の ニーズ に 広く 対応 し 
932,株式会社鎌倉テクノサイエンス,medical,test,医薬品 の 安全 性 、 病理 や 薬効 薬理 および 体内 動態 など に関する 試験 を 行っ て いる 。 加え て 、 医療 機器 や 一般 化学 物質 および 食品 な 
933,株式会社コスモステクニカルセンター,medical,test,国内外 の 研究 機関 や 大学 、 化粧 品 メーカー など と 共同 研究 や 開発 事業 を 行っ て いる 。 化粧 品 や 食品 、 医薬品 な 
934,伊丹製薬株式会社,medical,test,医薬品 および 医薬 部外 品 の 製造 ・ 販売 を 行っ て いる 。 製品 の 種類 は 滋養 強壮 剤 や ビタミン 剤 を はじめ 、 鎮静 剤 や 感冒 薬 ・ 胃腸 薬 や 健康 食 
